pose_loss:388.102661133 qua_loss:53.6873703003 regression_loss:11125.5761719
pose_loss:66.6297302246 qua_loss:0.325801938772 regression_loss:131.790115356
pose_loss:54.7794036865 qua_loss:0.290585249662 regression_loss:112.896453857
pose_loss:55.21925354 qua_loss:0.285174816847 regression_loss:112.254211426
pose_loss:68.6906356812 qua_loss:0.311279207468 regression_loss:130.946472168
pose_loss:50.4536361694 qua_loss:0.294471502304 regression_loss:109.347938538
pose_loss:67.6739501953 qua_loss:0.276838541031 regression_loss:123.041656494
pose_loss:77.3493804932 qua_loss:0.307855069637 regression_loss:138.920394897
pose_loss:51.1560783386 qua_loss:0.362749010324 regression_loss:123.705886841
pose_loss:63.8491668701 qua_loss:0.297807216644 regression_loss:123.410614014
pose_loss:59.9334030151 qua_loss:0.290320545435 regression_loss:117.997512817
pose_loss:76.0678710938 qua_loss:0.315969973803 regression_loss:139.261871338
pose_loss:61.2711181641 qua_loss:0.295487850904 regression_loss:120.368682861
pose_loss:62.6055221558 qua_loss:0.297176390886 regression_loss:122.040802002
pose_loss:53.3371124268 qua_loss:0.317686408758 regression_loss:116.874389648
pose_loss:58.2618637085 qua_loss:0.32730320096 regression_loss:123.722503662
pose_loss:59.8643875122 qua_loss:0.318802893162 regression_loss:123.624969482
pose_loss:57.1317825317 qua_loss:0.297416061163 regression_loss:116.614990234
pose_loss:60.4761886597 qua_loss:0.292402505875 regression_loss:118.956687927
pose_loss:58.9291610718 qua_loss:0.306083530188 regression_loss:120.145866394
pose_loss:60.8719406128 qua_loss:0.291254401207 regression_loss:119.122817993
pose_loss:50.8989105225 qua_loss:0.26262524724 regression_loss:103.423965454
pose_loss:45.4364852905 qua_loss:0.258323729038 regression_loss:97.1012268066
pose_loss:70.0071563721 qua_loss:0.282254815102 regression_loss:126.458114624
pose_loss:46.0909843445 qua_loss:0.297471880913 regression_loss:105.585357666
pose_loss:66.9440689087 qua_loss:0.26707687974 regression_loss:120.359443665
pose_loss:52.4022827148 qua_loss:0.291759520769 regression_loss:110.754188538
pose_loss:59.7292861938 qua_loss:0.286190539598 regression_loss:116.967391968
pose_loss:49.317024231 qua_loss:0.285886287689 regression_loss:106.494277954
pose_loss:51.1431732178 qua_loss:0.265667378902 regression_loss:104.276649475
pose_loss:48.9713935852 qua_loss:0.293354481459 regression_loss:107.642288208
pose_loss:55.3125038147 qua_loss:0.285301506519 regression_loss:112.372802734
pose_loss:58.7836875916 qua_loss:0.264279663563 regression_loss:111.63961792
pose_loss:48.9493331909 qua_loss:0.306571811438 regression_loss:110.263694763
pose_loss:74.5953445435 qua_loss:0.296773910522 regression_loss:133.950134277
pose_loss:54.4736633301 qua_loss:0.255404740572 regression_loss:105.554611206
pose_loss:53.1522941589 qua_loss:0.334935843945 regression_loss:120.139465332
pose_loss:47.6044540405 qua_loss:0.309876739979 regression_loss:109.579803467
pose_loss:75.0945281982 qua_loss:0.331973075867 regression_loss:141.489135742
pose_loss:53.8409042358 qua_loss:0.277828752995 regression_loss:109.406654358
pose_loss:45.4279441833 qua_loss:0.300273925066 regression_loss:105.482727051
pose_loss:47.9911193848 qua_loss:0.242253631353 regression_loss:96.4418487549
pose_loss:66.7329483032 qua_loss:0.359870702028 regression_loss:138.707092285
pose_loss:70.79662323 qua_loss:0.282062470913 regression_loss:127.209121704
pose_loss:71.287361145 qua_loss:0.349696278572 regression_loss:141.226623535
pose_loss:57.818572998 qua_loss:0.272714167833 regression_loss:112.361404419
pose_loss:51.6387863159 qua_loss:0.250107556581 regression_loss:101.660293579
pose_loss:53.4484710693 qua_loss:0.295250982046 regression_loss:112.498672485
pose_loss:64.8984985352 qua_loss:0.273126453161 regression_loss:119.523788452
pose_loss:59.2177276611 qua_loss:0.249732017517 regression_loss:109.164131165
pose_loss:55.6080932617 qua_loss:0.263626813889 regression_loss:108.333457947
pose_loss:57.627155304 qua_loss:0.284875243902 regression_loss:114.602203369
pose_loss:66.7332763672 qua_loss:0.277474611998 regression_loss:122.22819519
pose_loss:70.2048721313 qua_loss:0.256279706955 regression_loss:121.46081543
pose_loss:63.1705856323 qua_loss:0.358090758324 regression_loss:134.788726807
pose_loss:55.1786422729 qua_loss:0.268630564213 regression_loss:108.904754639
pose_loss:51.9904518127 qua_loss:0.272458612919 regression_loss:106.482177734
pose_loss:61.3937110901 qua_loss:0.272295504808 regression_loss:115.852813721
pose_loss:52.1556777954 qua_loss:0.285884439945 regression_loss:109.332565308
pose_loss:44.1608695984 qua_loss:0.251257926226 regression_loss:94.4124603271
pose_loss:61.0864906311 qua_loss:0.344322234392 regression_loss:129.950942993
pose_loss:61.6046600342 qua_loss:0.277507156134 regression_loss:117.10609436
pose_loss:57.6440048218 qua_loss:0.27289134264 regression_loss:112.22227478
pose_loss:58.8200073242 qua_loss:0.340985536575 regression_loss:127.017112732
pose_loss:50.2498283386 qua_loss:0.353851020336 regression_loss:121.02003479
pose_loss:58.4934005737 qua_loss:0.287316054106 regression_loss:115.956611633
pose_loss:47.4907073975 qua_loss:0.280645936728 regression_loss:103.619895935
pose_loss:45.4478607178 qua_loss:0.227920114994 regression_loss:91.0318832397
pose_loss:39.963684082 qua_loss:0.275276750326 regression_loss:95.0190353394
pose_loss:64.2498168945 qua_loss:0.252757668495 regression_loss:114.801345825
pose_loss:60.4597091675 qua_loss:0.294083952904 regression_loss:119.276504517
pose_loss:57.0430221558 qua_loss:0.301405370235 regression_loss:117.32409668
pose_loss:50.278968811 qua_loss:0.288506984711 regression_loss:107.980361938
pose_loss:67.5502929688 qua_loss:0.323288351297 regression_loss:132.207962036
pose_loss:47.2509040833 qua_loss:0.29730951786 regression_loss:106.712806702
pose_loss:63.3000869751 qua_loss:0.265616625547 regression_loss:116.423416138
pose_loss:58.7888641357 qua_loss:0.266965270042 regression_loss:112.181915283
pose_loss:62.9486083984 qua_loss:0.32171240449 regression_loss:127.291091919
pose_loss:73.5855712891 qua_loss:0.284617364407 regression_loss:130.509048462
pose_loss:51.1264343262 qua_loss:0.30797252059 regression_loss:112.720939636
pose_loss:75.2722167969 qua_loss:0.304836273193 regression_loss:136.239471436
pose_loss:53.070980072 qua_loss:0.278257012367 regression_loss:108.722381592
pose_loss:60.8124656677 qua_loss:0.302707672119 regression_loss:121.354003906
pose_loss:50.0042572021 qua_loss:0.295803487301 regression_loss:109.164955139
pose_loss:64.1636276245 qua_loss:0.263330191374 regression_loss:116.829666138
pose_loss:60.7370643616 qua_loss:0.275702893734 regression_loss:115.877639771
pose_loss:65.9433059692 qua_loss:0.274836659431 regression_loss:120.910636902
pose_loss:45.6387214661 qua_loss:0.26226991415 regression_loss:98.0927047729
pose_loss:63.3158950806 qua_loss:0.280075758696 regression_loss:119.331047058
pose_loss:55.0775985718 qua_loss:0.304067462683 regression_loss:115.891090393
pose_loss:56.0178604126 qua_loss:0.32750749588 regression_loss:121.519355774
pose_loss:63.1511573792 qua_loss:0.268816351891 regression_loss:116.914428711
pose_loss:48.5300788879 qua_loss:0.229882448912 regression_loss:94.5065689087
pose_loss:66.6449508667 qua_loss:0.30205231905 regression_loss:127.055419922
pose_loss:69.1513977051 qua_loss:0.288406699896 regression_loss:126.832733154
pose_loss:50.6576957703 qua_loss:0.27046635747 regression_loss:104.750968933
pose_loss:57.0592041016 qua_loss:0.320311307907 regression_loss:121.12146759
pose_loss:53.8170967102 qua_loss:0.305474162102 regression_loss:114.91192627
pose_loss:55.308013916 qua_loss:0.318554162979 regression_loss:119.018844604
pose_loss:61.598865509 qua_loss:0.271196812391 regression_loss:115.838226318
pose_loss:64.2387313843 qua_loss:0.316231846809 regression_loss:127.485099792
pose_loss:62.706237793 qua_loss:0.309541881084 regression_loss:124.614608765
pose_loss:49.147277832 qua_loss:0.298024624586 regression_loss:108.752197266
pose_loss:56.6595306396 qua_loss:0.276161849499 regression_loss:111.891899109
pose_loss:50.9386978149 qua_loss:0.262739151716 regression_loss:103.486526489
pose_loss:59.5746002197 qua_loss:0.280110478401 regression_loss:115.596694946
pose_loss:56.3057098389 qua_loss:0.284824669361 regression_loss:113.270645142
pose_loss:68.022605896 qua_loss:0.298317372799 regression_loss:127.686080933
pose_loss:57.088054657 qua_loss:0.306193649769 regression_loss:118.326782227
pose_loss:46.6545448303 qua_loss:0.325435489416 regression_loss:111.741638184
pose_loss:54.0753936768 qua_loss:0.28519397974 regression_loss:111.114189148
pose_loss:44.5811576843 qua_loss:0.279994606972 regression_loss:100.580078125
pose_loss:51.3229637146 qua_loss:0.317907601595 regression_loss:114.90447998
pose_loss:57.7383575439 qua_loss:0.309050858021 regression_loss:119.548530579
pose_loss:66.4846038818 qua_loss:0.351224541664 regression_loss:136.729522705
pose_loss:64.1001968384 qua_loss:0.361808598042 regression_loss:136.461914062
pose_loss:59.5322952271 qua_loss:0.293505430222 regression_loss:118.233383179
pose_loss:61.9738121033 qua_loss:0.2987421453 regression_loss:121.722244263
pose_loss:55.3245010376 qua_loss:0.269404947758 regression_loss:109.205490112
pose_loss:61.3960723877 qua_loss:0.310399472713 regression_loss:123.475967407
pose_loss:49.8427352905 qua_loss:0.293925434351 regression_loss:108.627822876
pose_loss:53.5288696289 qua_loss:0.287950366735 regression_loss:111.118942261
pose_loss:57.5424880981 qua_loss:0.26709997654 regression_loss:110.962478638
pose_loss:70.6256484985 qua_loss:0.349391698837 regression_loss:140.503997803
pose_loss:66.8113861084 qua_loss:0.318396002054 regression_loss:130.490585327
pose_loss:48.6344413757 qua_loss:0.296381354332 regression_loss:107.910713196
pose_loss:63.8000335693 qua_loss:0.269482672215 regression_loss:117.696563721
pose_loss:54.2389068604 qua_loss:0.282917320728 regression_loss:110.822372437
pose_loss:60.9868888855 qua_loss:0.311700224876 regression_loss:123.326934814
pose_loss:54.8190689087 qua_loss:0.299197733402 regression_loss:114.658615112
pose_loss:62.426322937 qua_loss:0.237955495715 regression_loss:110.017425537
pose_loss:51.782119751 qua_loss:0.257956832647 regression_loss:103.37348938
pose_loss:54.5495681763 qua_loss:0.275100290775 regression_loss:109.569625854
pose_loss:58.1277542114 qua_loss:0.263197958469 regression_loss:110.767349243
pose_loss:56.0811424255 qua_loss:0.278681516647 regression_loss:111.817443848
pose_loss:60.1725234985 qua_loss:0.270138919353 regression_loss:114.200302124
pose_loss:64.1397171021 qua_loss:0.301273733377 regression_loss:124.394462585
pose_loss:64.7818145752 qua_loss:0.280889034271 regression_loss:120.959625244
pose_loss:74.6579818726 qua_loss:0.325022041798 regression_loss:139.662384033
pose_loss:65.012878418 qua_loss:0.305079996586 regression_loss:126.028877258
pose_loss:55.5482254028 qua_loss:0.293806999922 regression_loss:114.309623718
pose_loss:70.2802276611 qua_loss:0.285018503666 regression_loss:127.283927917
pose_loss:50.4347381592 qua_loss:0.308215379715 regression_loss:112.077812195
pose_loss:66.2666168213 qua_loss:0.308657348156 regression_loss:127.998085022
pose_loss:51.6829185486 qua_loss:0.259765088558 regression_loss:103.635940552
pose_loss:55.7024383545 qua_loss:0.289459943771 regression_loss:113.594429016
pose_loss:62.6932411194 qua_loss:0.351327985525 regression_loss:132.958831787
pose_loss:51.9114532471 qua_loss:0.255049139261 regression_loss:102.921279907
pose_loss:52.694026947 qua_loss:0.329179763794 regression_loss:118.529983521
pose_loss:61.5758590698 qua_loss:0.277106702328 regression_loss:116.997200012
pose_loss:54.9326591492 qua_loss:0.313439667225 regression_loss:117.62059021
pose_loss:70.2011032104 qua_loss:0.360871165991 regression_loss:142.375335693
pose_loss:74.8140640259 qua_loss:0.274814784527 regression_loss:129.777023315
pose_loss:52.6296195984 qua_loss:0.27843350172 regression_loss:108.316314697
pose_loss:53.8239021301 qua_loss:0.327409297228 regression_loss:119.305755615
pose_loss:68.9495620728 qua_loss:0.277417123318 regression_loss:124.432983398
pose_loss:40.7462768555 qua_loss:0.234017550945 regression_loss:87.5497894287
pose_loss:57.5065956116 qua_loss:0.296412020922 regression_loss:116.789001465
pose_loss:43.6026611328 qua_loss:0.299871325493 regression_loss:103.576927185
pose_loss:50.8353042603 qua_loss:0.239923298359 regression_loss:98.8199615479
pose_loss:68.0590591431 qua_loss:0.319886565208 regression_loss:132.036376953
pose_loss:70.6319732666 qua_loss:0.311171710491 regression_loss:132.866317749
pose_loss:54.0805702209 qua_loss:0.269539177418 regression_loss:107.98840332
pose_loss:57.4642562866 qua_loss:0.291641056538 regression_loss:115.79246521
pose_loss:60.2741737366 qua_loss:0.293709367514 regression_loss:119.016052246
pose_loss:63.5071487427 qua_loss:0.299264222383 regression_loss:123.359992981
pose_loss:45.6793708801 qua_loss:0.278008848429 regression_loss:101.281143188
pose_loss:52.4283447266 qua_loss:0.276500940323 regression_loss:107.728530884
pose_loss:63.5290908813 qua_loss:0.308917284012 regression_loss:125.312545776
pose_loss:57.3085670471 qua_loss:0.273833096027 regression_loss:112.075187683
pose_loss:57.5151748657 qua_loss:0.306994497776 regression_loss:118.914077759
pose_loss:51.2481765747 qua_loss:0.295614778996 regression_loss:110.371131897
pose_loss:61.9152336121 qua_loss:0.372337460518 regression_loss:136.382720947
pose_loss:60.2100372314 qua_loss:0.311599910259 regression_loss:122.530014038
pose_loss:55.9556350708 qua_loss:0.311814725399 regression_loss:118.318580627
pose_loss:61.7693862915 qua_loss:0.30800691247 regression_loss:123.370773315
pose_loss:64.5854873657 qua_loss:0.330606520176 regression_loss:130.706787109
pose_loss:58.6984634399 qua_loss:0.277677476406 regression_loss:114.233963013
pose_loss:64.0539321899 qua_loss:0.315285593271 regression_loss:127.111053467
pose_loss:52.7820091248 qua_loss:0.289554238319 regression_loss:110.692855835
pose_loss:60.8862113953 qua_loss:0.26963943243 regression_loss:114.814102173
pose_loss:53.9660568237 qua_loss:0.339414328337 regression_loss:121.848922729
pose_loss:60.0023193359 qua_loss:0.289767056704 regression_loss:117.955734253
pose_loss:46.227973938 qua_loss:0.317554593086 regression_loss:109.738891602
pose_loss:59.4986801147 qua_loss:0.330238282681 regression_loss:125.546333313
pose_loss:49.532913208 qua_loss:0.226763099432 regression_loss:94.8855285645
pose_loss:58.5265655518 qua_loss:0.280025690794 regression_loss:114.531707764
pose_loss:60.8759155273 qua_loss:0.344540476799 regression_loss:129.784011841
pose_loss:44.7784080505 qua_loss:0.249385714531 regression_loss:94.6555480957
pose_loss:67.768081665 qua_loss:0.258918046951 regression_loss:119.551689148
pose_loss:51.841129303 qua_loss:0.276476591825 regression_loss:107.136444092
pose_loss:46.1032752991 qua_loss:0.269067198038 regression_loss:99.9167175293
pose_loss:53.6836090088 qua_loss:0.307098537683 regression_loss:115.103317261
pose_loss:50.2538452148 qua_loss:0.259390473366 regression_loss:102.131942749
pose_loss:42.7452163696 qua_loss:0.26268979907 regression_loss:95.2831726074
pose_loss:73.7062149048 qua_loss:0.276661276817 regression_loss:129.038467407
pose_loss:44.4894676208 qua_loss:0.25370952487 regression_loss:95.2313690186
pose_loss:62.553352356 qua_loss:0.260206729174 regression_loss:114.594696045
pose_loss:49.3673706055 qua_loss:0.2867372334 regression_loss:106.714813232
pose_loss:56.7236709595 qua_loss:0.282723933458 regression_loss:113.268463135
pose_loss:57.9363594055 qua_loss:0.303466379642 regression_loss:118.629638672
pose_loss:47.4641227722 qua_loss:0.270883858204 regression_loss:101.640899658
pose_loss:67.4845733643 qua_loss:0.309293925762 regression_loss:129.343353271
pose_loss:62.6559143066 qua_loss:0.257977992296 regression_loss:114.25151062
pose_loss:57.1973152161 qua_loss:0.344655007124 regression_loss:126.128311157
pose_loss:46.678062439 qua_loss:0.258867055178 regression_loss:98.4514770508
pose_loss:73.0686340332 qua_loss:0.282976150513 regression_loss:129.663864136
pose_loss:56.0548210144 qua_loss:0.278601914644 regression_loss:111.77520752
pose_loss:49.6622238159 qua_loss:0.296888589859 regression_loss:109.03993988
pose_loss:59.2650337219 qua_loss:0.316269189119 regression_loss:122.518875122
pose_loss:56.4904441833 qua_loss:0.301200836897 regression_loss:116.730606079
pose_loss:51.545589447 qua_loss:0.247180402279 regression_loss:100.981674194
pose_loss:56.4979705811 qua_loss:0.314320981503 regression_loss:119.362167358
